"Data export"
"From 2024-05-20 14:28:40.618 to 2024-05-20 14:32:09.022"
"(UTC08:00)China Standard Time"
""
""
""
""
""
""
""
"Time","Serial","Temperature","Humidity","Atmospheric pressure","Channel 1","Channel 2","Channel 3","Channel 4","Vin","Vsg","Channel 1(cal)","Channel 2(cal)","Channel 3(cal)","Channel 4(cal)","Futek","Load_Average"
2024-05-20 14:30:49.708,"SIF00000751",24.57169,59.71527,0,0.9938059,-0.3149109,0,0,0,0,0.9938059,-0.3149109,0,0,-70.5500030517578,984643.58
2024-05-20 14:30:51.45,"SIF00000751",24.57169,59.71527,0,0.9931354,-0.3151009,0,0,0,0,0.9931354,-0.3151009,0,0,-70.5,935728.19
2024-05-20 14:30:53.17,"SIF00000751",24.57169,59.71527,0,0.99249,-0.3154166,0,0,0,0,0.99249,-0.3154166,0,0,-70.4599990844727,887916.136666667
2024-05-20 14:30:54.905,"SIF00000751",24.57169,59.71527,0,0.9918334,-0.3151093,0,0,0,0,0.9918334,-0.3151093,0,0,-70.4100036621094,863970.573333333
2024-05-20 14:30:56.64,"SIF00000751",24.57169,59.71527,0,0.9912243,-0.3150478,0,0,0,0,0.9912243,-0.3150478,0,0,-70.370002746582,816703.323333333
2024-05-20 14:30:58.381,"SIF00000751",24.57169,59.71527,0,0.9905733,-0.3151232,0,0,0,0,0.9905733,-0.3151232,0,0,-70.3199996948242,799843.72
2024-05-20 14:31:00.117,"SIF00000751",24.57169,59.71527,0,0.9899642,-0.3150226,0,0,0,0,0.9899642,-0.3150226,0,0,-70.2799987792969,799928.103333333
2024-05-20 14:31:01.857,"SIF00000751",24.57169,59.71527,0,0.9893272,-0.3145533,0,0,0,0,0.9893272,-0.3145533,0,0,-70.2300033569336,799987.113333333
2024-05-20 14:31:03.608,"SIF00000751",24.57169,59.71527,0,0.9886371,-0.3148857,0,0,0,0,0.9886371,-0.3148857,0,0,-70.1900024414063,799992.23
2024-05-20 14:31:05.345,"SIF00000751",24.57169,59.71527,0,1.124402,-0.3138743,0,0,0,0,1.124402,-0.3138743,0,0,-79.879997253418,799963.37
2024-05-20 14:31:07.072,"SIF00000751",24.57169,59.71527,0,1.124402,-0.3138743,0,0,0,0,1.124402,-0.3138743,0,0,-80.4100036621094,800001.83
2024-05-20 14:31:08.814,"SIF00000751",24.57169,59.71527,0,1.131982,-0.3145756,0,0,0,0,1.131982,-0.3145756,0,0,-80.3300018310547,799975.463333333
2024-05-20 14:31:10.556,"SIF00000751",24.57169,59.71527,0,1.130819,-0.3147041,0,0,0,0,1.130819,-0.3147041,0,0,-80.2699966430664,799994.333333333
2024-05-20 14:31:12.29,"SIF00000751",24.57169,59.71527,0,1.129906,-0.3146008,0,0,0,0,1.129906,-0.3146008,0,0,-80.2099990844727,764269.56
2024-05-20 14:31:14.042,"SIF00000751",24.57169,59.71527,0,1.129101,-0.3154082,0,0,0,0,1.129101,-0.3154082,0,0,-80.1600036621094,716848.406666667
2024-05-20 14:31:15.787,"SIF00000751",24.57169,59.71527,0,1.128341,-0.3141956,0,0,0,0,1.128341,-0.3141956,0,0,-80.1100006103516,693122.153333333
2024-05-20 14:31:17.509,"SIF00000751",24.57169,59.71527,0,1.127676,-0.313282,0,0,0,0,1.127676,-0.313282,0,0,-80.0699996948242,645691.276666667
2024-05-20 14:31:19.249,"SIF00000751",24.57169,59.71527,0,1.127045,-0.3132736,0,0,0,0,1.127045,-0.3132736,0,0,-80.0199966430664,605101.66
2024-05-20 14:31:20.983,"SIF00000751",24.57169,59.71527,0,1.12641,-0.3136899,0,0,0,0,1.12641,-0.3136899,0,0,-79.9800033569336,600391.03
2024-05-20 14:31:22.703,"SIF00000751",24.57169,59.71527,0,1.125768,-0.3141984,0,0,0,0,1.125768,-0.3141984,0,0,-79.9300003051758,599850.03
2024-05-20 14:31:24.474,"SIF00000751",24.57169,59.71527,0,1.125108,-0.3146399,0,0,0,0,1.125108,-0.3146399,0,0,-79.879997253418,600032.806666667
2024-05-20 14:31:26.193,"SIF00000751",24.57169,59.71527,0,1.124435,-0.3144555,0,0,0,0,1.124435,-0.3144555,0,0,-80.7900009155273,599970.256666667
2024-05-20 14:31:27.93,"SIF00000751",24.57169,59.71527,0,1.233841,-0.3151875,0,0,0,0,1.233841,-0.3151875,0,0,-88.7900009155273,599954.486666667
2024-05-20 14:31:29.682,"SIF00000751",24.57169,59.71527,0,1.275687,-0.31533,0,0,0,0,1.275687,-0.31533,0,0,-90.6699981689453,600004.15
2024-05-20 14:31:31.418,"SIF00000751",24.57169,59.71527,0,1.274446,-0.3151596,0,0,0,0,1.274446,-0.3151596,0,0,-90.5500030517578,599983.18
2024-05-20 14:31:33.169,"SIF00000751",24.57169,59.71527,0,1.272968,-0.3153104,0,0,0,0,1.272968,-0.3153104,0,0,-90.4599990844727,599993.81
2024-05-20 14:31:34.898,"SIF00000751",24.57169,59.71527,0,1.271669,-0.3148578,0,0,0,0,1.271669,-0.3148578,0,0,-90.370002746582,599993.803333333
2024-05-20 14:31:36.629,"SIF00000751",24.57169,59.71527,0,1.270395,-0.3146622,0,0,0,0,1.270395,-0.3146622,0,0,-90.2799987792969,599995.296666667
2024-05-20 14:31:38.385,"SIF00000751",24.57169,59.71527,0,1.269098,-0.3136927,0,0,0,0,1.269098,-0.3136927,0,0,-90.1900024414063,599989.273333333
2024-05-20 14:31:40.116,"SIF00000751",24.57169,59.71527,0,1.267777,-0.3140224,0,0,0,0,1.267777,-0.3140224,0,0,-90.0899963378906,599977.743333333
2024-05-20 14:31:41.851,"SIF00000751",24.57169,59.71527,0,1.266346,-0.3145868,0,0,0,0,1.266346,-0.3145868,0,0,-89.9899978637695,588143.6
2024-05-20 14:31:43.585,"SIF00000751",24.57169,59.71527,0,1.264287,-0.3143661,0,0,0,0,1.264287,-0.3143661,0,0,-89.8499984741211,540369.73
2024-05-20 14:31:45.343,"SIF00000751",24.57169,59.71527,0,1.262013,-0.3142403,0,0,0,0,1.262013,-0.3142403,0,0,-89.6900024414063,493060.176666667
2024-05-20 14:31:47.077,"SIF00000751",24.57169,59.71527,0,1.259917,-0.3139414,0,0,0,0,1.259917,-0.3139414,0,0,-89.5400009155273,445788.113333333
2024-05-20 14:31:48.818,"SIF00000751",24.57169,59.71527,0,1.258076,-0.3140029,0,0,0,0,1.258076,-0.3140029,0,0,-89.4100036621094,422188.96
2024-05-20 14:31:50.553,"SIF00000751",24.57169,59.71527,0,1.256324,-0.3138827,0,0,0,0,1.256324,-0.3138827,0,0,-89.3000030517578,400520.33
2024-05-20 14:31:52.303,"SIF00000751",24.57169,59.71527,0,1.256324,-0.3138827,0,0,0,0,1.256324,-0.3138827,0,0,-90.3300018310547,399794.816666667
2024-05-20 14:31:54.051,"SIF00000751",24.57169,59.71527,0,1.280607,-0.314218,0,0,0,0,1.280607,-0.314218,0,0,-100.599998474121,400043.623333333
2024-05-20 14:31:55.771,"SIF00000751",24.57169,59.71527,0,1.4147,-0.3136732,0,0,0,0,1.4147,-0.3136732,0,0,-100.5,399975.896666667
2024-05-20 14:31:57.503,"SIF00000751",24.57169,59.71527,0,1.413041,-0.3141202,0,0,0,0,1.413041,-0.3141202,0,0,-100.400001525879,399981.616666667
2024-05-20 14:31:59.245,"SIF00000751",24.57169,59.71527,0,1.411744,-0.3139386,0,0,0,0,1.411744,-0.3139386,0,0,-100.400001525879,399992.633333333
2024-05-20 14:32:01.002,"SIF00000751",24.57169,59.71527,0,1.410585,-0.3146343,0,0,0,0,1.410585,-0.3146343,0,0,-100.300003051758,399989.273333333
2024-05-20 14:32:02.721,"SIF00000751",24.57169,59.71527,0,1.409462,-0.3136005,0,0,0,0,1.409462,-0.3136005,0,0,-100.199996948242,399993.7
2024-05-20 14:32:04.458,"SIF00000751",24.57169,59.71527,0,1.408392,-0.3136201,0,0,0,0,1.408392,-0.3136201,0,0,-100.099998474121,399993.806666667
2024-05-20 14:32:06.177,"SIF00000751",24.57169,59.71527,0,1.407341,-0.3134776,0,0,0,0,1.407341,-0.3134776,0,0,-100.099998474121,399997.913333333
2024-05-20 14:32:07.904,"SIF00000751",24.57169,59.71527,0,1.406307,-0.3128992,0,0,0,0,1.406307,-0.3128992,0,0,-100,391166.406666667
2024-05-20 14:28:41.573,"SIF00000750",25.03632,60.29358,0,-0.07309299,-0.4172372,0,0,0,0,-0.07309299,-0.4172372,0,0,-0.800000011920929,7797.93326666667
2024-05-20 14:28:43.323,"SIF00000750",25.03632,60.29358,0,-0.07310696,-0.4164186,0,0,0,0,-0.07310696,-0.4164186,0,0,-0.800000011920929,56936.905
2024-05-20 14:28:45.064,"SIF00000750",25.03632,60.29358,0,-0.05590729,-0.4166393,0,0,0,0,-0.05590729,-0.4166393,0,0,-4.32800006866455,104682.240333333
2024-05-20 14:28:46.811,"SIF00000750",25.03632,60.29358,0,0.04098192,-0.4169578,0,0,0,0,0.04098192,-0.4169578,0,0,-9.20800018310547,128472.006666667
2024-05-20 14:28:48.553,"SIF00000750",25.03632,60.29358,0,0.05307142,-0.4162006,0,0,0,0,0.05307142,-0.4162006,0,0,-9.88199996948242,176103.586666667
2024-05-20 14:28:50.305,"SIF00000750",25.03632,60.29358,0,0.05880464,-0.4167706,0,0,0,0,0.05880464,-0.4167706,0,0,-10.1499996185303,199014.46
2024-05-20 14:28:52.045,"SIF00000750",25.03632,60.29358,0,0.0582682,-0.4164353,0,0,0,0,0.0582682,-0.4164353,0,0,-10.1099996566772,200159.186666667
2024-05-20 14:28:53.785,"SIF00000750",25.03632,60.29358,0,0.05792733,-0.4166979,0,0,0,0,0.05792733,-0.4166979,0,0,-10.0900001525879,200041.276666667
2024-05-20 14:28:55.536,"SIF00000750",25.03632,60.29358,0,0.05763955,-0.4173489,0,0,0,0,0.05763955,-0.4173489,0,0,-10.0699996948242,200005.853333333
2024-05-20 14:28:57.277,"SIF00000750",25.03632,60.29358,0,0.05763955,-0.4173489,0,0,0,0,0.05763955,-0.4173489,0,0,-10.0500001907349,200002.03
2024-05-20 14:28:59.012,"SIF00000750",25.03632,60.29358,0,0.05739089,-0.4171981,0,0,0,0,0.05739089,-0.4171981,0,0,-10.0299997329712,199999.893333333
2024-05-20 14:29:00.762,"SIF00000750",25.03632,60.29358,0,0.05719252,-0.4167566,0,0,0,0,0.05719252,-0.4167566,0,0,-10.0200004577637,199998.93
2024-05-20 14:29:02.495,"SIF00000750",25.03632,60.29358,0,0.05699415,-0.4168991,0,0,0,0,0.05699415,-0.4168991,0,0,-10.0100002288818,199997.326666667
2024-05-20 14:29:04.252,"SIF00000750",25.03632,60.29358,0,0.05676784,-0.4171254,0,0,0,0,0.05676784,-0.4171254,0,0,-16,199997.546666667
2024-05-20 14:29:05.988,"SIF00000750",25.03632,60.29358,0,0.1428975,-0.4166784,0,0,0,0,0.1428975,-0.4166784,0,0,-18.3600006103516,200110.766666667
2024-05-20 14:29:07.723,"SIF00000750",25.03632,60.29358,0,0.1850249,-0.4167259,0,0,0,0,0.1850249,-0.4167259,0,0,-19.6700000762939,238370.25
2024-05-20 14:29:09.463,"SIF00000750",25.03632,60.29358,0,0.1981622,-0.4169801,0,0,0,0,0.1981622,-0.4169801,0,0,-20.0900001525879,285668.143333333
2024-05-20 14:29:11.22,"SIF00000750",25.03632,60.29358,0,0.2020821,-0.4169745,0,0,0,0,0.2020821,-0.4169745,0,0,-20.0300006866455,333205
2024-05-20 14:29:12.956,"SIF00000750",25.03632,60.29358,0,0.201501,-0.4170555,0,0,0,0,0.201501,-0.4170555,0,0,-20,356950.356666667
2024-05-20 14:29:14.7,"SIF00000750",25.03632,60.29358,0,0.2009897,-0.4174439,0,0,0,0,0.2009897,-0.4174439,0,0,-19.9699993133545,396059.523333333
2024-05-20 14:29:16.467,"SIF00000750",25.03632,60.29358,0,0.200632,-0.4164996,0,0,0,0,0.200632,-0.4164996,0,0,-22.1200008392334,400219.673333333
2024-05-20 14:29:18.208,"SIF00000750",25.03632,60.29358,0,0.3003655,-0.4166476,0,0,0,0,0.3003655,-0.4166476,0,0,-27.6700000762939,400012.076666667
2024-05-20 14:29:19.95,"SIF00000750",25.03632,60.29358,0,0.3231866,-0.4165946,0,0,0,0,0.3231866,-0.4165946,0,0,-29.1700000762939,400002.783333333
2024-05-20 14:29:21.685,"SIF00000750",25.03632,60.29358,0,0.3441693,-0.4164884,0,0,0,0,0.3441693,-0.4164884,0,0,-30.0300006866455,400001.56
2024-05-20 14:29:23.439,"SIF00000750",25.03632,60.29358,0,0.3498634,-0.4174579,0,0,0,0,0.3498634,-0.4174579,0,0,-30.2600002288818,399995.41
2024-05-20 14:29:25.193,"SIF00000750",25.03632,60.29358,0,0.3490783,-0.4171506,0,0,0,0,0.3490783,-0.4171506,0,0,-30.2199993133545,399989.406666667
2024-05-20 14:29:26.927,"SIF00000750",25.03632,60.29358,0,0.3484665,-0.4171394,0,0,0,0,0.3484665,-0.4171394,0,0,-30.1700000762939,400016.863333333
2024-05-20 14:29:28.676,"SIF00000750",25.03632,60.29358,0,0.3479328,-0.4161866,0,0,0,0,0.3479328,-0.4161866,0,0,-30.1399993896484,399998.31
2024-05-20 14:29:30.421,"SIF00000750",25.03632,60.29358,0,0.3474271,-0.416955,0,0,0,0,0.3474271,-0.416955,0,0,-30.1000003814697,400002.316666667
2024-05-20 14:29:32.156,"SIF00000750",25.03632,60.29358,0,0.3469828,-0.417131,0,0,0,0,0.3469828,-0.417131,0,0,-30.0699996948242,434357.17
2024-05-20 14:29:33.898,"SIF00000750",25.03632,60.29358,0,0.3465219,-0.4162034,0,0,0,0,0.3465219,-0.4162034,0,0,-30.0400009155273,458018.536666667
2024-05-20 14:29:35.643,"SIF00000750",25.03632,60.29358,0,0.3461363,-0.416846,0,0,0,0,0.3461363,-0.416846,0,0,-30.0100002288818,505448.29
2024-05-20 14:29:37.391,"SIF00000750",25.03632,60.29358,0,0.3714496,-0.416209,0,0,0,0,0.3714496,-0.416209,0,0,-31.1800003051758,552910.246666667
2024-05-20 14:29:39.142,"SIF00000750",25.03632,60.29358,0,0.4894612,-0.4166393,0,0,0,0,0.4894612,-0.4166393,0,0,-39.7099990844727,594389.38
2024-05-20 14:29:40.876,"SIF00000750",25.03632,60.29358,0,0.4939092,-0.4161,0,0,0,0,0.4939092,-0.4161,0,0,-40.2099990844727,599184.83
2024-05-20 14:29:42.633,"SIF00000750",25.03632,60.29358,0,0.4939092,-0.4161,0,0,0,0,0.4939092,-0.4161,0,0,-40.25,600034.26
2024-05-20 14:29:44.367,"SIF00000750",25.03632,60.29358,0,0.4929313,-0.4161056,0,0,0,0,0.4929313,-0.4161056,0,0,-40.2000007629395,600007.876666667
2024-05-20 14:29:46.119,"SIF00000750",25.03632,60.29358,0,0.492135,-0.4161503,0,0,0,0,0.492135,-0.4161503,0,0,-40.1500015258789,600011.42
2024-05-20 14:29:47.86,"SIF00000750",25.03632,60.29358,0,0.4914925,-0.4165666,0,0,0,0,0.4914925,-0.4165666,0,0,-40.1100006103516,600000.566666667
2024-05-20 14:29:49.611,"SIF00000750",25.03632,60.29358,0,0.4909309,-0.416779,0,0,0,0,0.4909309,-0.416779,0,0,-40.0699996948242,600000.036666667
2024-05-20 14:29:51.352,"SIF00000750",25.03632,60.29358,0,0.4903441,-0.4172651,0,0,0,0,0.4903441,-0.4172651,0,0,-40.0400009155273,599997.686666667
2024-05-20 14:29:53.104,"SIF00000750",25.03632,60.29358,0,0.4898524,-0.4172539,0,0,0,0,0.4898524,-0.4172539,0,0,-40,599995.653333333
2024-05-20 14:29:54.843,"SIF00000750",25.03632,60.29358,0,0.4893634,-0.4167901,0,0,0,0,0.4893634,-0.4167901,0,0,-39.9700012207031,599993.513333333
2024-05-20 14:29:56.592,"SIF00000750",25.03632,60.29358,0,0.4888605,-0.4163459,0,0,0,0,0.4888605,-0.4163459,0,0,-39.939998626709,599996.52
2024-05-20 14:29:58.349,"SIF00000750",25.03632,60.29358,0,0.4884331,-0.4165443,0,0,0,0,0.4884331,-0.4165443,0,0,-48.0299987792969,599992.196666667
2024-05-20 14:30:00.092,"SIF00000750",25.03632,60.29358,0,0.6137593,-0.4160525,0,0,0,0,0.6137593,-0.4160525,0,0,-50.0900001525879,611587.366666667
2024-05-20 14:30:01.836,"SIF00000750",25.03632,60.29358,0,0.6387569,-0.4147086,0,0,0,0,0.6387569,-0.4147086,0,0,-50.4000015258789,635847.566666667
2024-05-20 14:30:03.578,"SIF00000750",25.03632,60.29358,0,0.6375862,-0.415206,0,0,0,0,0.6375862,-0.415206,0,0,-50.3400001525879,683244.49
2024-05-20 14:30:05.314,"SIF00000750",25.03632,60.29358,0,0.6367844,-0.4159184,0,0,0,0,0.6367844,-0.4159184,0,0,-50.2799987792969,730718.523333333
2024-05-20 14:30:07.082,"SIF00000750",25.03632,60.29358,0,0.6360887,-0.4150718,0,0,0,0,0.6360887,-0.4150718,0,0,-50.2400016784668,778223.23
2024-05-20 14:30:08.823,"SIF00000750",25.03632,60.29358,0,0.6354963,-0.4162118,0,0,0,0,0.6354963,-0.4162118,0,0,-50.189998626709,794925.153333333
2024-05-20 14:30:10.579,"SIF00000750",25.03632,60.29358,0,0.6349543,-0.4160665,0,0,0,0,0.6349543,-0.4160665,0,0,-50.1599998474121,800032.693333333
2024-05-20 14:30:12.318,"SIF00000750",25.03632,60.29358,0,0.6344374,-0.4157117,0,0,0,0,0.6344374,-0.4157117,0,0,-50.1199989318848,800010.153333333
2024-05-20 14:30:14.053,"SIF00000750",25.03632,60.29358,0,0.6339568,-0.416033,0,0,0,0,0.6339568,-0.416033,0,0,-50.0900001525879,800002.703333333
2024-05-20 14:30:15.796,"SIF00000750",25.03632,60.29358,0,0.633507,-0.4170081,0,0,0,0,0.633507,-0.4170081,0,0,-50.060001373291,800002.026666667
2024-05-20 14:30:17.547,"SIF00000750",25.03632,60.29358,0,0.6330432,-0.417307,0,0,0,0,0.6330432,-0.417307,0,0,-50.0299987792969,799998.826666667
2024-05-20 14:30:19.298,"SIF00000750",25.03632,60.29358,0,0.6326493,-0.4168181,0,0,0,0,0.6326493,-0.4168181,0,0,-50,799996.553333333
2024-05-20 14:30:21.038,"SIF00000750",25.03632,60.29358,0,0.7509291,-0.4163096,0,0,0,0,0.7509291,-0.4163096,0,0,-58.2799987792969,799997.323333333
2024-05-20 14:30:22.789,"SIF00000750",25.03632,60.29358,0,0.7727975,-0.4163543,0,0,0,0,0.7727975,-0.4163543,0,0,-59.8400001525879,808306.803333333
2024-05-20 14:30:24.531,"SIF00000750",25.03632,60.29358,0,0.7797405,-0.4168041,0,0,0,0,0.7797405,-0.4168041,0,0,-60.3300018310547,856205.163333333
2024-05-20 14:30:26.282,"SIF00000750",25.03632,60.29358,0,0.7788157,-0.4162537,0,0,0,0,0.7788157,-0.4162537,0,0,-60.2599983215332,902945.823333333
2024-05-20 14:30:28.039,"SIF00000750",25.03632,60.29358,0,0.7788157,-0.4162537,0,0,0,0,0.7788157,-0.4162537,0,0,-60.2099990844727,947915.296666667
2024-05-20 14:30:29.758,"SIF00000750",25.03632,60.29358,0,0.7780725,-0.4161056,0,0,0,0,0.7780725,-0.4161056,0,0,-60.1699981689453,968893.013333333
2024-05-20 14:30:31.509,"SIF00000750",25.03632,60.29358,0,0.7774327,-0.4155133,0,0,0,0,0.7774327,-0.4155133,0,0,-60.1199989318848,996257.286666667
2024-05-20 14:30:33.254,"SIF00000750",25.03632,60.29358,0,0.7768432,-0.4153233,0,0,0,0,0.7768432,-0.4153233,0,0,-60.0800018310547,999821.636666667
2024-05-20 14:30:34.995,"SIF00000750",25.03632,60.29358,0,0.7763263,-0.4157591,0,0,0,0,0.7763263,-0.4157591,0,0,-60.0499992370605,999996.423333333
2024-05-20 14:30:36.73,"SIF00000750",25.03632,60.29358,0,0.775801,-0.415829,0,0,0,0,0.775801,-0.415829,0,0,-60.0200004577637,1000132.81333333
2024-05-20 14:30:38.467,"SIF00000750",25.03632,60.29358,0,0.7753177,-0.4161699,0,0,0,0,0.7753177,-0.4161699,0,0,-64.8499984741211,1000032.34333333
2024-05-20 14:30:40.204,"SIF00000750",25.03632,60.29358,0,0.9170221,-0.416019,0,0,0,0,0.9170221,-0.416019,0,0,-70.9000015258789,999980.336666667
2024-05-20 14:30:41.946,"SIF00000750",25.03632,60.29358,0,0.9295894,-0.4161447,0,0,0,0,0.9295894,-0.4161447,0,0,-70.8099975585938,999957.313333333
2024-05-20 14:30:43.68,"SIF00000750",25.03632,60.29358,0,0.9282315,-0.4162705,0,0,0,0,0.9282315,-0.4162705,0,0,-70.7300033569336,1000040.42333333
2024-05-20 14:30:45.437,"SIF00000750",25.03632,60.29358,0,0.9272453,-0.4162453,0,0,0,0,0.9272453,-0.4162453,0,0,-70.6699981689453,1000065.15666667
2024-05-20 14:30:47.156,"SIF00000750",25.03632,60.29358,0,0.9264015,-0.4162006,0,0,0,0,0.9264015,-0.4162006,0,0,-70.620002746582,999948.153333333
2024-05-20 14:30:48.906,"SIF00000750",25.03632,60.29358,0,0.9256611,-0.4164688,0,0,0,0,0.9256611,-0.4164688,0,0,-70.5699996948242,998840.666666667
2024-05-20 14:30:50.648,"SIF00000750",25.03632,60.29358,0,0.9249207,-0.415857,0,0,0,0,0.9249207,-0.415857,0,0,-70.5199966430664,960067.67
2024-05-20 14:30:52.399,"SIF00000750",25.03632,60.29358,0,0.9242697,-0.4154071,0,0,0,0,0.9242697,-0.4154071,0,0,-70.4700012207031,911867.306666667
2024-05-20 14:30:54.135,"SIF00000750",25.03632,60.29358,0,0.9236271,-0.4153931,0,0,0,0,0.9236271,-0.4153931,0,0,-70.4300003051758,863970.573333333
2024-05-20 14:30:55.861,"SIF00000750",25.03632,60.29358,0,0.9229789,-0.4162174,0,0,0,0,0.9229789,-0.4162174,0,0,-70.3899993896484,840217.51
2024-05-20 14:30:57.596,"SIF00000750",25.03632,60.29358,0,0.9223502,-0.4152116,0,0,0,0,0.9223502,-0.4152116,0,0,-70.3399963378906,803356.123333333
2024-05-20 14:30:59.347,"SIF00000750",25.03632,60.29358,0,0.9217132,-0.4156614,0,0,0,0,0.9217132,-0.4156614,0,0,-70.3000030517578,799614.99
2024-05-20 14:31:01.089,"SIF00000750",25.03632,60.29358,0,0.9210929,-0.415368,0,0,0,0,0.9210929,-0.415368,0,0,-70.25,799987.113333333
2024-05-20 14:31:02.828,"SIF00000750",25.03632,60.29358,0,0.920428,-0.415382,0,0,0,0,0.920428,-0.415382,0,0,-70.2099990844727,799988.89
2024-05-20 14:31:04.562,"SIF00000750",25.03632,60.29358,0,0.9873546,-0.4156195,0,0,0,0,0.9873546,-0.4156195,0,0,-75.870002746582,799933.606666667
2024-05-20 14:31:06.301,"SIF00000750",25.03632,60.29358,0,1.063038,-0.416575,0,0,0,0,1.063038,-0.416575,0,0,-80.3300018310547,800002.006666667
2024-05-20 14:31:08.035,"SIF00000750",25.03632,60.29358,0,1.063993,-0.4163124,0,0,0,0,1.063993,-0.4163124,0,0,-80.3600006103516,799975.463333333
2024-05-20 14:31:09.793,"SIF00000750",25.03632,60.29358,0,1.062976,-0.4157452,0,0,0,0,1.062976,-0.4157452,0,0,-80.3000030517578,799976.483333333
2024-05-20 14:31:11.52,"SIF00000750",25.03632,60.29358,0,1.062976,-0.4157452,0,0,0,0,1.062976,-0.4157452,0,0,-80.2399978637695,788511.393333333
2024-05-20 14:31:13.262,"SIF00000750",25.03632,60.29358,0,1.062118,-0.4154798,0,0,0,0,1.062118,-0.4154798,0,0,-80.1800003051758,740558.013333333
2024-05-20 14:31:14.996,"SIF00000750",25.03632,60.29358,0,1.061319,-0.4158709,0,0,0,0,1.061319,-0.4158709,0,0,-80.129997253418,716848.406666667
2024-05-20 14:31:16.745,"SIF00000750",25.03632,60.29358,0,1.060598,-0.4163878,0,0,0,0,1.060598,-0.4163878,0,0,-80.0899963378906,669402.826666667
2024-05-20 14:31:18.494,"SIF00000750",25.03632,60.29358,0,1.059922,-0.4168907,0,0,0,0,1.059922,-0.4168907,0,0,-80.0400009155273,621982.153333333
2024-05-20 14:31:20.235,"SIF00000750",25.03632,60.29358,0,1.059255,-0.4167846,0,0,0,0,1.059255,-0.4167846,0,0,-79.9899978637695,600391.03
2024-05-20 14:31:21.986,"SIF00000750",25.03632,60.29358,0,1.058584,-0.4160917,0,0,0,0,1.058584,-0.4160917,0,0,-79.9499969482422,599555.836666667
2024-05-20 14:31:23.735,"SIF00000750",25.03632,60.29358,0,1.057925,-0.4159855,0,0,0,0,1.057925,-0.4159855,0,0,-79.9100036621094,600031.71
2024-05-20 14:31:25.475,"SIF00000750",25.03632,60.29358,0,1.057271,-0.4151669,0,0,0,0,1.057271,-0.4151669,0,0,-79.8600006103516,599995.133333333
2024-05-20 14:31:27.212,"SIF00000750",25.03632,60.29358,0,1.079793,-0.4151556,0,0,0,0,1.079793,-0.4151556,0,0,-87.6600036621094,599954.486666667
2024-05-20 14:31:28.963,"SIF00000750",25.03632,60.29358,0,1.193974,-0.4153484,0,0,0,0,1.193974,-0.4153484,0,0,-90.4800033569336,600000.31
2024-05-20 14:31:30.7,"SIF00000750",25.03632,60.29358,0,1.208992,-0.4143203,0,0,0,0,1.208992,-0.4143203,0,0,-90.5999984741211,599981.893333333
2024-05-20 14:31:32.452,"SIF00000750",25.03632,60.29358,0,1.207324,-0.4150886,0,0,0,0,1.207324,-0.4150886,0,0,-90.4899978637695,599991.826666667
2024-05-20 14:31:34.196,"SIF00000750",25.03632,60.29358,0,1.20596,-0.4155664,0,0,0,0,1.20596,-0.4155664,0,0,-90.4000015258789,599993.803333333
2024-05-20 14:31:35.932,"SIF00000750",25.03632,60.29358,0,1.204642,-0.416399,0,0,0,0,1.204642,-0.416399,0,0,-90.3199996948242,599995.03
2024-05-20 14:31:37.683,"SIF00000750",25.03632,60.29358,0,1.203328,-0.4162732,0,0,0,0,1.203328,-0.4162732,0,0,-90.2200012207031,599993.88
2024-05-20 14:31:39.42,"SIF00000750",25.03632,60.29358,0,1.201998,-0.4156223,0,0,0,0,1.201998,-0.4156223,0,0,-90.129997253418,599972.616666667
2024-05-20 14:31:41.172,"SIF00000750",25.03632,60.29358,0,1.200574,-0.4145885,0,0,0,0,1.200574,-0.4145885,0,0,-90.0400009155273,588143.6
2024-05-20 14:31:42.906,"SIF00000750",25.03632,60.29358,0,1.19892,-0.4151892,0,0,0,0,1.19892,-0.4151892,0,0,-89.9100036621094,564007.786666667
2024-05-20 14:31:44.657,"SIF00000750",25.03632,60.29358,0,1.196586,-0.4161727,0,0,0,0,1.196586,-0.4161727,0,0,-89.7399978637695,516709.906666667
2024-05-20 14:31:46.391,"SIF00000750",25.03632,60.29358,0,1.194354,-0.4161503,0,0,0,0,1.194354,-0.4161503,0,0,-89.5999984741211,469421.746666667
2024-05-20 14:31:48.132,"SIF00000750",25.03632,60.29358,0,1.192359,-0.4159519,0,0,0,0,1.192359,-0.4159519,0,0,-89.4700012207031,422188.96
2024-05-20 14:31:49.866,"SIF00000750",25.03632,60.29358,0,1.190613,-0.4162816,0,0,0,0,1.190613,-0.4162816,0,0,-89.3399963378906,405192.363333333
2024-05-20 14:31:51.624,"SIF00000750",25.03632,60.29358,0,1.193259,-0.4164996,0,0,0,0,1.193259,-0.4164996,0,0,-89.5400009155273,399592.41
2024-05-20 14:31:53.36,"SIF00000750",25.03632,60.29358,0,1.351062,-0.4157172,0,0,0,0,1.351062,-0.4157172,0,0,-100.699996948242,400002.51
2024-05-20 14:31:55.1,"SIF00000750",25.03632,60.29358,0,1.348413,-0.4163375,0,0,0,0,1.348413,-0.4163375,0,0,-100.599998474121,399975.896666667
2024-05-20 14:31:56.836,"SIF00000750",25.03632,60.29358,0,1.348413,-0.4163375,0,0,0,0,1.348413,-0.4163375,0,0,-100.5,399947.683333333
